sentence1,sentence2,label
Who else? ,Who was with her in the room?,0
You're sure to slip up sooner or later.,You'll make a mistake drawing at some point.,0
"Wrestling each other into a deadly, burning embrace.",They were wrestling.,2
'We ought to be.',We ought to be the champions. ,0
"Yes, sir, both me and Willum, she called.","Yes, sir, the two of us, Willum and myself, she said.",2
"Kells is good with horses, so you needn't worry.","Kells has decades of experience with horses, so don't worry.",0
Simply because strychnine has an unusually bitter taste. ,There is nothing bitter about the taste of strychnine.,1
"Oh, you're right.",You couldn't be more wrong.,1
It is for that reason I agreed to see them after I received your letter.,It is for that reason I agreed to run after I received your letter.,1
"I came to the conclusion that Mrs. Inglethorp's determination to destroy her will arose as a direct consequence of the quarrel she had that afternoon, and that therefore the quarrel took place after, and not before the making of the will. ",The disagreement took place after the writing of the will.,2
"'And another thing,' she snapped.","'And another thing,' she said kindly.",1
They began.,It was beginning.,2
"Yes, the slaves, said Gauve.",Guave confirmed the slaves had been set free.,0
I'll fill you in on anything you need to know before you're assigned.,I'll wait until you are assigned before we begin. ,1
"'We shouldn't be targeting the North,' Natalia told Greuze.","Natalia found it unwise for us to target the North, with their power being much stronger than ours and us not being prepared for such a conflict, and she needed to tell Greuze as soon as possible.",0
"The following, said Tommy, ""is the plan of campaign.",Tommy had written a comprehensive campaign plan.,0
My turn.,It's your turn now.,1
"I am not a vain man where women are concerned, but I remembered certain evidences, too lightly thought of at the time, perhaps, but which certainly seemed to indicate ” ” My pleasing thoughts were interrupted by the sudden entrance of Miss Howard. ",The man was having terrifying thoughts when Miss Howard entered.,1
Tommy had been right in his forecast of the situation.,Tommy had been completely mistaken about the situation's outcome.,1
They assassinate kings and queens in their beds with a thousand guards surrounding the room.,Royalty get killed even though they have hundreds of guards around them. ,2
"Isn't that so, moosier?"" Poirot smiled. ",Poirot grimaced.,1
"'Allow me to be blunt, Mr. Franklin,' said Greuze.",Greuze didn't talk to Franklin.,1
"Take him into the other room. For five minutes, Tommy sat on the bed in the dingy room next door.","For five minutes, Tommy waited, wondering what was going to happen to him.",0
Me and Moosier here have met before ”and there's no man's 85 judgment I'd sooner take than his. ,"We've worked together on cases before, and I trust his judgement. ",2
"Doctor Edward sincerely avoided her, and even more sincerely he wished she would trip up on the loyalistic-algebraic theory of Himko-Rybson.",Edward stayed away from her.,2
I watched them distrustfully.,What they were doing was very normal.,1
"The man seemed changed in other ways, too.",The man seemed changed mentally as well as physically.,0
"As the tankards filled, they brought it to their lips and drank, letting it pour down their chins and chests.",The tankards were full of mead.,0
He didn't want to look.,He really wanted to look at it. ,1
Jon saw it through the big man's eyes.,Jon could see it in the small man's eye.,1
"Now, I ask you, do I look as though I thought there were the least chance of your killing me?"" He looked confidently round, and was glad they could not hear the persistent beating of his heart which gave the lie to his words.",He was trying to conceive his lie.,2
But that wasn't the worst of it.,There's something even worse about it.,2
" The weights on the control mechanism were in place, Hanson noted.",The control mechanism's weight were still to be attached.,1
"I will merely state baldly that John Cavendish reserved his defence, and was duly committed for trial. ","John Cavendish was fully prepared for trial, eager to win.",1
"Like his own, it was trembling with fatigue and reaction.",It was trembling with weakness just like his own.,2
"The slave trade to Fena Kef used to be strong, said the Kal.",Kal used to be a slave trader. ,0
You and your friends will augment our militia and protect our south road.,You and your friends will go on separate paths. ,1
He still could hear the screams and smell the cooking flesh but he could not accept it.,He could not accept the smell of cooking human flesh.,0
Drew did not know what he had expected of their first meeting.,Drew did not know what to expect.,2
But Tommy missed one face.,Tommy saw all the faces.,1
We waited in a tense silence. ,The wait was casual and didn't take long.,1
Gauve kept his eyes on Ca'daan.,Ca'daan was being ignored by Gauve.,1
I asked what you feed animals.,I asked what you give the animals to eat.,2
"Prate not to thy betters. That evening Tommy sat on the bed, and cogitated deeply.",Tommy laid on the floor and emptied his mind. ,1
Just feel light.,Feeling light is definitely not the goal.,1
"If that's the case, and there's such a thing as graft in this country, I'll buy her off."" Tuppence reassured him.",The to buy her off will be quite high.  ,0
It is most natural. ,It is natural. ,2
The man doing the interrupting was a fine and fearsome specimen.,The man that interrupted us was very attractive.,0
What is the matter with Monsieur Poirot? ,Why is Monsieur Poirot just standing there?,0
He introduced them to her one by one.,She wasn't introduced to anyone.,1
"Fena Set has burned, said Ca'daan.",Ca'daan said that Fena Set has burned.,2
Thorn's blade swung and cut the man's arm and opened his belly.,Thorn's blade was too dull to cut anything.,1
" He was here less than two days and already he thought of this town as home, something he wished to protect.",The town was something the man wanted to guard.,2
"The deep red sun hung overhead, painting them in light.",There was nothing but darkness.,1
How do you know if you really love her?Jon looked at the man a long time.,How could you stand her? ,1
"She was afraid that particular wrinkle on the face of her future husband will destroy the photo in the wedding announcement section of the newspaper, but fortunately, her parents arranged for photo-shopping at the editorial offices, so everything would turn out just fine.",Her parents did nothing to cover up her future husband's wrinkle.,1
